N;Nome da Variável;Descrição da Variável;Tipo;Tam.(1);Categoria;"Coleta por ano (""s""=sim;""n""=não ) ";;;;;;;;;;;;;;;;;;;Notas Importantes
96;QT_MAT_PROF;Número de Matrículas da Educação Profissional;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Modo profissionalizante de ensino correspondente às turmas de cursos técnicos de nível médio nas formas articuladas (integrada ou concomitante), ou subsequente ao ensino médio e de normal/magistério, e as turmas de cursos profissionalizantes não-técnicos. Inclui as seguintes etapas de ensino:            Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Curso Técnico, Ensino Médio Normal/Magistério, Curso Técnico Concomitante, Curso Técnico Subsequente,  Curso Técnico Integrado à EJA de Nível Médio, Itinerário Formativo Técnico Profissional Exclusivo - Curso Técnico (não articulado ao ensino médio regular), Curso FIC Concomitante, Curso FIC Integrado à EJA de Nível Fundamental, Curso FIC Integrado à EJA de Nível Médio, Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Qualificação Profissional e Itinerário Formativo Técnico Profissional Exclusivo - Qualificação Profissional (não articulado ao ensino médio regular).
97;QT_MAT_PROF_TEC;Número de Matrículas da Educação Profissional Técnica;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Modo profissionalizante de ensino correspondente às turmas de cursos técnicos de nível médio nas formas articuladas (integrada ou concomitante), ou subsequente ao ensino médio e de normal/magistério. Inclui as seguintes etapas de ensino: Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Curso Técnico, Ensino Médio Normal/Magistério, Curso Técnico Concomitante, Curso Técnico Subsequente,  Curso Técnico Integrado à EJA de Nível Médio, Itinerário Formativo Técnico Profissional Exclusivo - Curso Técnico (não articulado ao ensino médio regular).
98;QT_MAT_PROF_TEC_CONC;Número de Matrículas da Educação Profissional Técnica - Curso Técnico Concomitante;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
99;QT_MAT_PROF_TEC_SUBS;Número de Matrículas da Educação Profissional Técnica - Curso Técnico Subsequente;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
100;QT_MAT_PROF_TEC_IFTP_CT;Número de Matrículas da Educação Profissional Técnica - Itinerário Formativo Técnico Profissional (IFTP) Exclusivo - Curso Técnico (não articulado ao ensino médio regular);Num;8;;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;s;
101;QT_MAT_PROF_NAO_TEC;Número de Matrículas da Educação Profissional Não-Técnica;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;A Educação Profissional Não-Técnica inclui matrículas nas seguintes etapas de ensino: Curso FIC Concomitante, Curso FIC Integrado à EJA de Nível Fundamental, Curso FIC Integrado à EJA de Nível Médio, Ensino Médio articulado ao Itinerário Formativo Técnico Profissional - Qualificação Profissional e Itinerário Formativo Técnico Profissional Exclusivo - Qualificação Profissional (não articulado ao ensino médio regular).
102;QT_MAT_PROF_IFTP_QP;Número de Matrículas da Educação Profissional - Itinerário Formativo Técnico Profissional (IFTP) Exclusivo - Qualificação Profissional (não articulado ao ensino médio regular);Num;8;Educação Profissional Não-Técnica;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;s;
103;QT_MAT_PROF_FIC_CONC;Número de Matrículas da Educação Profissional - Curso FIC Concomitante;Num;8;Educação Profissional Não-Técnica;n;n;n;n;n;n;n;n;s;s;s;s;s;s;s;s;s;s;s;
104;QT_MAT_EJA;Número de Matrículas da Educação de Jovens e Adultos (EJA);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
105;QT_MAT_EJA_FUND;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
106;QT_MAT_EJA_FUND_NPROF;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Sem componente profissionalizante;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Não inclui as matrículas do Curso FIC Integrado na Modalidade EJA de Nível Fundamental
107;QT_MAT_EJA_FUND_AI;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Iniciais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
108;QT_MAT_EJA_FUND_AF;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Finais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
109;QT_MAT_EJA_FUND_PJ;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Projovem Urbano;Num;8;;n;n;n;n;n;s;s;s;s;s;s;s;n;n;n;n;n;n;n;
110;QT_MAT_EJA_FUND_AIAF;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Iniciais e Anos Finais;Num;8;;s;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;n;Categoria de etapa de ensino existente na base de matrículas apenas em 2007. De 2008 a 2015 os alunos de turmas da EJA Anos iniciais e Anos finais, foram registrados separadamente como EJA anos iniciais ou EJA anos finais do Ensino Fundamental.
111;QT_MAT_EJA_FUND_FIC;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Curso FIC Integrado na Modalidade EJA de Nível Fundamental;Num;8;Educação Profissional Não-Técnica;n;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
112;QT_MAT_EJA_MED;"Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio 
";Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Inclui as matrículas da EJA - Ensino Médio, EJA - Ensino Médio - Curso FIC Integrado na Modalidade EJA de Nível Médio, e EJA - Ensino Médio - Curso Técnico Integrado na Modalidade EJA de Nível Médio
113;QT_MAT_EJA_MED_NPROF;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio - Sem componente profissionalizante;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Não inclui as matrículas do Curso FIC Integrado na Modalidade EJA de Nível Médio e do Curso Técnico Integrado na Modalidade EJA de Nível Médio
114;QT_MAT_EJA_MED_FIC;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio - Curso FIC Integrado na Modalidade EJA de Nível Médio;Num;8;Educação Profissional Não-Técnica;n;n;n;n;n;n;n;n;s;s;s;s;s;s;s;s;s;s;s;
115;QT_MAT_EJA_MED_TEC;Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio - Curso Técnico Integrado na Modalidade EJA de Nível Médio;Num;8;Deve ser considerada também como uma etapa Profissional Técnica;n;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
116;QT_MAT_ESP;Número de Matrículas da Educação Especial;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Número de matrículas de alunos com alguma deficiência, transtorno do espectro autista ou altas habilidades/superdotação.
117;QT_MAT_ESP_INF;Número de Matrículas da Educação Especial - Educação Infantil;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
118;QT_MAT_ESP_INF_CRE;Número de Matrículas da Educação Especial - Educação Infantil - Creche;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
119;QT_MAT_ESP_INF_PRE;Número de Matrículas da Educação Especial - Educação Infantil - Pré-Escola;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
120;QT_MAT_ESP_FUND;Número de Matrículas da Educação Especial - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
121;QT_MAT_ESP_FUND_AI;Número de Matrículas da Educação Especial - Ensino Fundamental - Anos Iniciais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
122;QT_MAT_ESP_FUND_AF;Número de Matrículas da Educação Especial - Ensino Fundamental - Anos Finais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
123;QT_MAT_ESP_MED;Número de Matrículas da Educação Especial - Ensino Médio;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
124;QT_MAT_ESP_PROF;Número de Matrículas da Educação Especial - Educação Profissional;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
125;QT_MAT_ESP_PROF_TEC;Número de Matrículas da Educação Especial - Educação Profissional Técnica;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
126;QT_MAT_ESP_EJA;Número de Matrículas da Educação Especial - Educação de Jovens e Adultos (EJA);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
127;QT_MAT_ESP_EJA_FUND;Número de Matrículas da Educação Especial - Educação de Jovens e Adultos (EJA) - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
128;QT_MAT_ESP_EJA_MED;Número de Matrículas da Educação Especial - Educação de Jovens e Adultos (EJA) - Ensino Médio;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
129;QT_MAT_ESP_CC;Número de Matrículas da Educação Especial em Classes Comuns;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Número de matrículas de alunos com alguma deficiência, transtorno do espectro autista ou altas habilidades/superdotação em Classes Comuns do Ensino Regular e/ou Educação de Jovens Adultos (EJA).
130;QT_MAT_ESP_CC_INF;Número de Matrículas da Educação Especial em Classes Comuns - Educação Infantil;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
131;QT_MAT_ESP_CC_INF_CRE;Número de Matrículas da Educação Especial em Classes Comuns - Educação Infantil - Creche;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
132;QT_MAT_ESP_CC_INF_PRE;Número de Matrículas da Educação Especial em Classes Comuns - Educação Infantil - Pré-Escola;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
133;QT_MAT_ESP_CC_FUND;Número de Matrículas da Educação Especial em Classes Comuns - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
134;QT_MAT_ESP_CC_FUND_AI;Número de Matrículas da Educação Especial em Classes Comuns - Ensino Fundamental - Anos Iniciais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
135;QT_MAT_ESP_CC_FUND_AF;Número de Matrículas da Educação Especial em Classes Comuns - Ensino Fundamental - Anos Finais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
136;QT_MAT_ESP_CC_MED;Número de Matrículas da Educação Especial em Classes Comuns - Ensino Médio;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
137;QT_MAT_ESP_CC_PROF;Número de Matrículas da Educação Especial em Classes Comuns - Educação Profissional;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
138;QT_MAT_ESP_CC_PROF_TEC;Número de Matrículas da Educação Especial em Classes Comuns - Educação Profissional Técnica;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
139;QT_MAT_ESP_CC_EJA;Número de Matrículas da Educação Especial em Classes Comuns - Educação de Jovens e Adultos (EJA);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
140;QT_MAT_ESP_CC_EJA_FUND;Número de Matrículas da Educação Especial em Classes Comuns - Educação de Jovens e Adultos (EJA) - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
141;QT_MAT_ESP_CC_EJA_MED;Número de Matrículas da Educação Especial em Classes Comuns - Educação de Jovens e Adultos (EJA) - Ensino Médio;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
142;QT_MAT_ESP_CE;Número de Matrículas da Educação Especial em Classes Exclusivas;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Número de matrículas de alunos com alguma deficiência, transtorno do espectro autista ou altas habilidades/superdotação em Classes Exclusivas (Escolas exclusivamente especializadas e/ou em classes especiais do Ensino Regular e/ou Educação de Jovens e Adultos (EJA))
143;QT_MAT_ESP_CE_INF;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Infantil;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
144;QT_MAT_ESP_CE_INF_CRE;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Infantil - Creche;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
145;QT_MAT_ESP_CE_INF_PRE;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Infantil - Pré-Escola;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
146;QT_MAT_ESP_CE_FUND;Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
147;QT_MAT_ESP_CE_FUND_AI;Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Fundamental - Anos Iniciais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
148;QT_MAT_ESP_CE_FUND_AF;Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Fundamental - Anos Finais;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
149;QT_MAT_ESP_CE_MED;Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Médio;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
150;QT_MAT_ESP_CE_PROF;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Profissional;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
151;QT_MAT_ESP_CE_PROF_TEC;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Profissional Técnica;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
152;QT_MAT_ESP_CE_EJA;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação de Jovens e Adultos (EJA);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
153;QT_MAT_ESP_CE_EJA_FUND;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação de Jovens e Adultos (EJA) - Ensino Fundamental;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
154;QT_MAT_ESP_CE_EJA_MED;Número de Matrículas da Educação Especial em Classes Exclusivas - Educação de Jovens e Adultos (EJA) - Ensino Médio;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
155;QT_MAT_BAS_FEM;Número de Matrículas da Educação Básica - Feminino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
156;QT_MAT_BAS_MASC;Número de Matrículas da Educação Básica - Masculino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
157;QT_MAT_BAS_ND;Número de Matrículas da Educação Básica - Cor/Raça Não Declarada;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
158;QT_MAT_BAS_BRANCA;Número de Matrículas da Educação Básica - Cor/Raça Branca;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
159;QT_MAT_BAS_PRETA;Número de Matrículas da Educação Básica - Cor/Raça Preta;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
160;QT_MAT_BAS_PARDA;Número de Matrículas da Educação Básica - Cor/Raça Parda;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
161;QT_MAT_BAS_AMARELA;Número de Matrículas da Educação Básica - Cor/Raça Amarela;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
162;QT_MAT_BAS_INDIGENA;Número de Matrículas da Educação Básica - Cor/Raça Indígena;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
163;QT_MAT_BAS_0_3;Número de Matrículas da Educação Básica - Até 3 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Faixa etária calculada com base na idade do aluno na data de referência do Censo Escolar (última quarta-feira do mês de maio)
164;QT_MAT_BAS_4_5;Número de Matrículas da Educação Básica - Entre 4 e 5 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
165;QT_MAT_BAS_6_10;Número de Matrículas da Educação Básica - Entre 6 e 10 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
166;QT_MAT_BAS_11_14;Número de Matrículas da Educação Básica - Entre 11 e 14 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
167;QT_MAT_BAS_15_17;Número de Matrículas da Educação Básica - Entre 15 e 17 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
168;QT_MAT_BAS_18_MAIS;Número de Matrículas da Educação Básica - Com 18 ou mais anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
169;QT_MAT_BAS_0_3_REF_31_03;Número de Matrículas da Educação Básica - Até 3 anos de idade na data de referência (31 de março de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Faixa etária calculada com base na idade do aluno na data de referência fixada pelo Conselho Nacional de Educação, correspondente a 31 de março, em conformidade com a Resolução CNE/CEB nº 05/2009
170;QT_MAT_BAS_4_5_REF_31_03;Número de Matrículas da Educação Básica - Entre 4 e 5 anos de idade na data de referência (31 de março de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
171;QT_MAT_BAS_6_10_REF_31_03;Número de Matrículas da Educação Básica - Entre 6 e 10 anos de idade na data de referência (31 de março de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
172;QT_MAT_BAS_11_14_REF_31_03;Número de Matrículas da Educação Básica - Entre 11 e 14 anos de idade na data de referência (31 de março de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
173;QT_MAT_BAS_15_17_REF_31_03;Número de Matrículas da Educação Básica - Entre 15 e 17 anos de idade na data de referência (31 de março de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
174;QT_MAT_BAS_18_MAIS_REF_31_03;Número de Matrículas da Educação Básica - Com 18 ou mais anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
175;QT_MAT_BAS_D;Número de Matrículas da Educação Básica - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
176;QT_MAT_BAS_DM;Número de Matrículas da Educação Básica - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
177;QT_MAT_BAS_DV;Número de Matrículas da Educação Básica - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
178;QT_MAT_BAS_N;Número de Matrículas da Educação Básica - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
179;QT_MAT_BAS_EAD;Número de Matrículas da Educação Básica - Turno não aplicável  para turmas semipresenciais ou de Educação a Distância (EAD);Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;
180;QT_MAT_INF_CRE_D;Número de Matrículas da Educação Infantil - Creche - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
181;QT_MAT_INF_CRE_DM;Número de Matrículas da Educação Infantil - Creche - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
182;QT_MAT_INF_CRE_DV;Número de Matrículas da Educação Infantil - Creche - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
183;QT_MAT_INF_CRE_N;Número de Matrículas da Educação Infantil - Creche - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
184;QT_MAT_INF_PRE_D;Número de Matrículas da Educação Infantil - Pré-Escola - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
185;QT_MAT_INF_PRE_DM;Número de Matrículas da Educação Infantil - Pré-Escola - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
186;QT_MAT_INF_PRE_DV;Número de Matrículas da Educação Infantil - Pré-Escola - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
187;QT_MAT_INF_PRE_N;Número de Matrículas da Educação Infantil - Pré-Escola - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
188;QT_MAT_FUND_D;Número de Matrículas do Ensino Fundamental - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
189;QT_MAT_FUND_DM;Número de Matrículas do Ensino Fundamental - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
190;QT_MAT_FUND_DV;Número de Matrículas do Ensino Fundamental - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
191;QT_MAT_FUND_N;Número de Matrículas do Ensino Fundamental - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
192;QT_MAT_FUND_AI_D;Número de Matrículas do Ensino Fundamental - Anos Iniciais - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
193;QT_MAT_FUND_AI_DM;Número de Matrículas do Ensino Fundamental - Anos Iniciais - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
194;QT_MAT_FUND_AI_DV;Número de Matrículas do Ensino Fundamental - Anos Iniciais - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
195;QT_MAT_FUND_AI_N;Número de Matrículas do Ensino Fundamental - Anos Iniciais - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
196;QT_MAT_FUND_AF_D;Número de Matrículas do Ensino Fundamental - Anos Finais - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
197;QT_MAT_FUND_AF_DM;Número de Matrículas do Ensino Fundamental - Anos Finais - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
198;QT_MAT_FUND_AF_DV;Número de Matrículas do Ensino Fundamental - Anos Finais - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
199;QT_MAT_FUND_AF_N;Número de Matrículas do Ensino Fundamental - Anos Finais - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
200;QT_MAT_MED_D;Número de Matrículas do Ensino Médio - Turno Diurno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
201;QT_MAT_MED_DM;Número de Matrículas do Ensino Médio - Turno Diurno - Matutino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
202;QT_MAT_MED_DV;Número de Matrículas do Ensino Médio - Turno Diurno - Vespertino;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
203;QT_MAT_MED_N;Número de Matrículas do Ensino Médio - Turno Noturno;Num;8;;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
